plan_id,dataset_category,svg_path,scaled_image_path,gfa_svg_units_squared,gfa_m2,included_space_count,excluded_space_count,undefined_space_count,median_door_width_svg_units,scale_m_per_svg_unit,included_space_types
6483,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6483\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6483\F1_scaled.png,537660.0776,53.22058481,8,1,2,90.46,0.009949149,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined"
14765,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14765\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14765\F1_scaled.png,417973.1407,53.24525739,5,2,4,79.74,0.011286682,"TechnicalRoom, Undefined"
1923,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\1923\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\1923\F1_scaled.png,487823.56,53.25226141,6,1,1,86.14,0.010448108,"Bath, Bedroom, Closet, Kitchen, LivingRoom, Undefined"
7666,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7666\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7666\F1_scaled.png,316928.9088,53.25403798,5,1,0,69.43,0.012962696,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
1797,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\1797\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\1797\F1_scaled.png,364554.9598,53.26009863,6,1,0,74.46,0.012087027,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom"
7048,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7048\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7048\F1_scaled.png,388029.4719,53.29467793,6,1,1,76.795,0.011719513,"Bedroom, DressingRoom, Entry, Kitchen, LivingRoom, Undefined"
14753,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14753\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14753\F1_scaled.png,426506.5484,53.32450928,5,1,4,80.49,0.011181513,"Room, Undefined"
14747,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14747\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14747\F1_scaled.png,449885.008,53.33296615,8,1,8,82.66,0.010887975,Undefined
9534,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9534\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9534\F1_scaled.png,425064.3917,53.36275896,6,1,1,80.325,0.011204482,"Elevated, Kitchen, Room, Sauna, Undefined, UserDefined"
11101,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11101\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11101\F1_scaled.png,285500.9477,53.37978461,6,0,2,65.82,0.013673655,"Alcove, Closet, Kitchen, Room, Undefined"
11860,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11860\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11860\F1_scaled.png,417950.6657,53.45670311,6,1,1,79.58,0.011309374,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, Undefined"
12284,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12284\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12284\F1_scaled.png,415544.7362,53.48449452,6,1,2,79.33,0.011345014,"Bedroom, Closet, Kitchen, LivingRoom, Undefined"
14955,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14955\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14955\F1_scaled.png,523277.8147,53.48625141,6,1,1,89.02,0.010110088,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
11964,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\11964\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\11964\F1_scaled.png,349564.6027,53.51381026,6,1,2,72.74,0.012372835,"Bath, Entry, Kitchen, Room, Undefined"
14752,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14752\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14752\F1_scaled.png,436755.1644,53.61547543,7,1,7,81.23,0.01107965,Undefined
9019,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9019\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9019\F1_scaled.png,335960.6265,53.63490461,4,1,1,71.23,0.012635126,"DressingRoom, Kitchen, Room, Undefined"
10062,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\10062\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\10062\F1_scaled.png,432937.9173,53.64763657,6,0,6,80.85,0.011131725,Undefined
11237,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11237\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11237\F1_scaled.png,432539.7161,53.65136752,6,1,1,80.81,0.011137235,"Bath, Bedroom, Closet, Kitchen, LivingRoom, Undefined"
9640,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9640\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9640\F1_scaled.png,427095.0408,53.67781384,6,1,6,80.28,0.011210762,Undefined
3135,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\3135\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\3135\F1_scaled.png,565381.7555,53.70900025,8,1,1,92.34,0.009746589,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
5540,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\5540\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\5540\F1_scaled.png,499332.3496,53.75710671,5,1,2,86.74,0.010375836,"Bedroom, Kitchen, LivingRoom, Undefined"
392,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\392\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\392\F1_scaled.png,576866.0504,53.7586843,6,1,0,93.23,0.009653545,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
13794,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13794\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13794\F1_scaled.png,472387.8799,53.7791076,6,1,1,84.35,0.010669828,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
11066,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11066\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11066\F1_scaled.png,494960.0535,53.79373349,8,2,1,86.33,0.010425113,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
13354,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13354\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13354\F1_scaled.png,420495.1172,53.81595058,8,2,1,79.555,0.011312928,"Alcove, Bath, DraughtLobby, Entry, Kitchen, Room, Undefined"
8465,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8465\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8465\F1_scaled.png,556821.6617,53.85971242,8,1,2,91.51,0.009834991,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined"
3124,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3124\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3124\F1_scaled.png,438821.6177,53.9089626,8,2,2,81.2,0.011083744,"Bath, DraughtLobby, Kitchen, Room, Storage, Undefined"
12281,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12281\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12281\F1_scaled.png,601389.4927,53.94672669,7,1,1,95.025,0.009471192,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
3869,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3869\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3869\F1_scaled.png,490199.9233,53.99322255,7,1,2,85.75501051,0.010495014,"Bath, Bedroom, Closet, Entry, LivingRoom, Undefined"
3874,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3874\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3874\F1_scaled.png,434633.9903,54.00465746,6,1,1,80.74,0.011146891,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
858,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\858\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\858\F1_scaled.png,337368.2009,54.01116521,4,1,1,71.13,0.012652889,"Bath, Kitchen, Room, Undefined"
10153,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10153\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10153\F1_scaled.png,376465.1348,54.02353551,5,1,1,75.13,0.011979236,"Bath, Bedroom, Entry, Kitchen, Undefined"
8509,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8509\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8509\F1_scaled.png,422919.8933,54.05151587,4,1,1,79.61000063,0.011305112,"Bedroom, Room, Undefined"
4726,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4726\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4726\F1_scaled.png,443307.5519,54.07976663,5,1,1,81.485,0.011044978,"Bath, Bedroom, Kitchen, LivingRoom, Undefined"
12582,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12582\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12582\F1_scaled.png,532226.9816,54.09064856,5,1,0,89.275,0.01008121,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
13722,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13722\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13722\F1_scaled.png,482495.41,54.10564062,7,1,1,84.99000031,0.010589481,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined"
7842,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7842\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7842\F1_scaled.png,432797.9115,54.12454268,5,2,1,80.48,0.011182903,"Bath, Bedroom, Closet, Room, Undefined"
1338,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1338\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1338\F1_scaled.png,411905.6916,54.163845,8,1,2,78.485,0.011467159,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
14413,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\14413\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\14413\F1_scaled.png,337217.0924,54.26889918,4,0,0,70.945,0.012685883,"Bath, Elevated, Kitchen, Room"
12860,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12860\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12860\F1_scaled.png,496660.4343,54.33039137,6,0,0,86.05,0.010459035,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom"
6671,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6671\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6671\F1_scaled.png,651720.6497,54.40388952,6,1,1,98.505,0.009136592,"Alcove, Elevated, Kitchen, Room, Undefined, UserDefined"
1079,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1079\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1079\F1_scaled.png,434010.5396,54.50621729,5,0,0,80.31,0.011206575,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
4528,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4528\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4528\F1_scaled.png,472019.7141,54.52293715,7,1,2,83.74,0.010747552,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
13502,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\13502\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\13502\F1_scaled.png,434768.6903,54.54708134,6,1,1,80.35,0.011200996,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
193,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\193\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\193\F1_scaled.png,462542.791,54.55596697,4,1,0,82.87,0.010860384,"Bedroom, Kitchen, Storage, UserDefined"
13292,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13292\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13292\F1_scaled.png,417115.3697,54.60511519,6,2,1,78.66,0.011441648,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, Undefined"
3676,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\3676\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\3676\F1_scaled.png,486955.0556,54.60573278,5,2,1,84.99,0.010589481,"Bath, Bedroom, Entry, LivingRoom, Undefined"
6149,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6149\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6149\F1_scaled.png,486614.2828,54.64464314,6,1,0,84.93000279,0.010596962,"Bedroom, Closet, Entry, Kitchen, LivingRoom, UserDefined"
14746,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14746\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14746\F1_scaled.png,407336.2496,54.67888445,8,1,8,77.68,0.011585994,Undefined
2035,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2035\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2035\F1_scaled.png,540654.7133,54.76910969,6,1,0,89.42,0.010064862,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
13226,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\13226\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\13226\F1_scaled.png,487792.0829,54.81562694,8,1,1,84.9,0.010600707,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
11003,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11003\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11003\F1_scaled.png,450807.2927,54.82633257,7,2,0,81.61,0.01102806,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom"
242,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\242\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\242\F1_scaled.png,385632.8705,54.87070949,5,1,2,75.45,0.011928429,"Bedroom, Kitchen, LivingRoom, Undefined"
12576,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12576\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12576\F1_scaled.png,525152.932,54.92947765,6,1,1,88,0.010227273,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
13607,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13607\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13607\F1_scaled.png,453528.3165,54.99540807,8,1,2,81.73,0.011011868,"Alcove, Bath, DraughtLobby, Entry, Kitchen, Room, Undefined"
8681,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8681\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8681\F1_scaled.png,418034.2789,55.03281706,5,0,0,78.44,0.011473738,"Bath, Entry, Kitchen, Room"
1293,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1293\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1293\F1_scaled.png,398423.5683,55.04434972,5,1,0,76.57,0.011753951,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
3256,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3256\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3256\F1_scaled.png,582396.0734,55.05665806,7,1,2,92.565,0.009722897,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
5028,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5028\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5028\F1_scaled.png,477710.7015,55.10131353,5,1,0,83.8,0.010739857,"Bath, Bedroom, Entry, Kitchen, LivingRoom"
20058,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\20058\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\20058\F1_scaled.png,372002.8617,55.13024053,9,4,1,73.93,0.012173678,"Bath, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined"
882,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\882\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\882\F1_scaled.png,445493.3394,55.13523004,5,1,1,80.9,0.011124845,"Bedroom, Entry, Kitchen, Undefined, UserDefined"
7065,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7065\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7065\F1_scaled.png,478790.585,55.17318831,7,1,1,83.84,0.010734733,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined"
12527,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12527\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12527\F1_scaled.png,445042.3514,55.1748553,6,1,0,80.83,0.01113448,"Alcove, Closet, Entry, Kitchen, LivingRoom, UserDefined"
3778,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3778\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3778\F1_scaled.png,395694.4818,55.19949061,5,1,1,76.2,0.011811024,"Bath, Bedroom, Kitchen, LivingRoom, Undefined"
3570,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3570\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3570\F1_scaled.png,483630.0403,55.2290806,6,1,2,84.22,0.010686298,"Bedroom, Entry, Kitchen, LivingRoom, Undefined"
10415,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10415\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10415\F1_scaled.png,395435.2937,55.27934498,8,2,1,76.12,0.011823437,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
9054,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9054\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9054\F1_scaled.png,557913.2689,55.28645845,7,1,1,90.41,0.009954651,"Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
14065,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14065\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14065\F1_scaled.png,428546.3651,55.3112099,7,1,2,79.22,0.011360767,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
12482,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12482\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12482\F1_scaled.png,358322.6297,55.3403899,4,1,0,72.42,0.012427506,"Bath, Kitchen, Room"
12162,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12162\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12162\F1_scaled.png,484443.6665,55.38774026,6,1,1,84.17,0.010692646,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
11261,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\11261\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\11261\F1_scaled.png,507867.5754,55.41459004,8,2,1,86.16,0.010445682,"Bath, Bedroom, DraughtLobby, Entry, LivingRoom, Undefined, UserDefined"
9348,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9348\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9348\F1_scaled.png,438775.7333,55.46320308,7,2,1,80.05,0.011242973,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
11530,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11530\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11530\F1_scaled.png,470239.4279,55.4637694,6,1,1,82.87,0.010860384,"Bath, Bedroom, DraughtLobby, Kitchen, LivingRoom, Undefined"
8721,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8721\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8721\F1_scaled.png,455511.9206,55.54132833,5,3,1,81.505,0.011042267,"Bath, Bedroom, Kitchen, Room, Undefined"
9228,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9228\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9228\F1_scaled.png,474857.6561,55.55170838,6,2,1,83.21,0.010816008,"Bath, Bedroom, DraughtLobby, Kitchen, LivingRoom, Undefined"
12821,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12821\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12821\F1_scaled.png,463758.5364,55.55413056,5,0,2,82.23,0.010944911,"Bath, Bedroom, LivingRoom, Undefined"
3989,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\3989\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\3989\F1_scaled.png,418997.4922,55.55553588,6,1,6,78.16,0.011514841,Undefined
14763,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14763\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14763\F1_scaled.png,433072.85,55.5722747,6,2,6,79.45,0.011327879,Undefined
10757,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\10757\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\10757\F1_scaled.png,443650.8246,55.60607673,7,1,1,80.39,0.011195422,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
13736,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13736\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13736\F1_scaled.png,459276.6381,55.6379831,4,1,2,81.77,0.011006482,"Bath, Bedroom, Undefined"
